,doc_id,sent_id,triple,head_idx,verb_idx,tail_idx,head_str,head_lemma,head_type,tail_str,tail_lemma,tail_type,main_verb,lemma_verb,cluster_verb
3593,271.0,6.0,marrow know participant,18.0,64.0,68.0,marrow,marrow,CELL,participants,participant,GROUP,known,know,know
3594,271.0,6.0,marrow know bcg,18.0,64.0,70.0,marrow,marrow,CELL,bcg,bcg,GENE_OR_GENOME,known,know,know
3595,271.0,6.0,marrow know vaccine,18.0,64.0,71.0,marrow,marrow,CELL,vaccine,vaccine,CHEMICAL,known,know,know
3596,271.0,6.0,marrow know bcg-denmark,18.0,64.0,72.0,marrow,marrow,CELL,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3597,271.0,6.0,marrow know vaccine,18.0,64.0,74.0,marrow,marrow,CELL,vaccines,vaccine,CHEMICAL,known,know,know
3598,271.0,6.0,marrow know denmark,18.0,64.0,76.0,marrow,marrow,CELL,denmark,denmark,CHEMICAL,known,know,know
3599,271.0,6.0,marrow know saline,18.0,64.0,78.0,marrow,marrow,CELL,saline,saline,CHEMICAL,known,know,know
3600,271.0,6.0,chemotherapy know participant,21.0,64.0,68.0,chemotherapy,chemotherapy,CHEMICAL,participants,participant,GROUP,known,know,know
3601,271.0,6.0,chemotherapy know bcg,21.0,64.0,70.0,chemotherapy,chemotherapy,CHEMICAL,bcg,bcg,GENE_OR_GENOME,known,know,know
3602,271.0,6.0,chemotherapy know vaccine,21.0,64.0,71.0,chemotherapy,chemotherapy,CHEMICAL,vaccine,vaccine,CHEMICAL,known,know,know
3603,271.0,6.0,chemotherapy know bcg-denmark,21.0,64.0,72.0,chemotherapy,chemotherapy,CHEMICAL,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3604,271.0,6.0,chemotherapy know vaccine,21.0,64.0,74.0,chemotherapy,chemotherapy,CHEMICAL,vaccines,vaccine,CHEMICAL,known,know,know
3605,271.0,6.0,chemotherapy know denmark,21.0,64.0,76.0,chemotherapy,chemotherapy,CHEMICAL,denmark,denmark,CHEMICAL,known,know,know
3606,271.0,6.0,chemotherapy know saline,21.0,64.0,78.0,chemotherapy,chemotherapy,CHEMICAL,saline,saline,CHEMICAL,known,know,know
3607,271.0,6.0,immunodeficiency know participant,25.0,64.0,68.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,participants,participant,GROUP,known,know,know
3608,271.0,6.0,immunodeficiency know bcg,25.0,64.0,70.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,bcg,bcg,GENE_OR_GENOME,known,know,know
3609,271.0,6.0,immunodeficiency know vaccine,25.0,64.0,71.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,known,know,know
3610,271.0,6.0,immunodeficiency know bcg-denmark,25.0,64.0,72.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3611,271.0,6.0,immunodeficiency know vaccine,25.0,64.0,74.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,known,know,know
3612,271.0,6.0,immunodeficiency know denmark,25.0,64.0,76.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,denmark,denmark,CHEMICAL,known,know,know
3613,271.0,6.0,immunodeficiency know saline,25.0,64.0,78.0,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,saline,saline,CHEMICAL,known,know,know
3614,271.0,6.0,anti-cytokine know participant,29.0,64.0,68.0,anti-cytokine,anti-cytokine,CHEMICAL,participants,participant,GROUP,known,know,know
3615,271.0,6.0,anti-cytokine know bcg,29.0,64.0,70.0,anti-cytokine,anti-cytokine,CHEMICAL,bcg,bcg,GENE_OR_GENOME,known,know,know
3616,271.0,6.0,anti-cytokine know vaccine,29.0,64.0,71.0,anti-cytokine,anti-cytokine,CHEMICAL,vaccine,vaccine,CHEMICAL,known,know,know
3617,271.0,6.0,anti-cytokine know bcg-denmark,29.0,64.0,72.0,anti-cytokine,anti-cytokine,CHEMICAL,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3618,271.0,6.0,anti-cytokine know vaccine,29.0,64.0,74.0,anti-cytokine,anti-cytokine,CHEMICAL,vaccines,vaccine,CHEMICAL,known,know,know
3619,271.0,6.0,anti-cytokine know denmark,29.0,64.0,76.0,anti-cytokine,anti-cytokine,CHEMICAL,denmark,denmark,CHEMICAL,known,know,know
3620,271.0,6.0,anti-cytokine know saline,29.0,64.0,78.0,anti-cytokine,anti-cytokine,CHEMICAL,saline,saline,CHEMICAL,known,know,know
3621,271.0,6.0,oral know participant,37.0,64.0,68.0,oral,oral,DISEASE_OR_SYNDROME,participants,participant,GROUP,known,know,know
3622,271.0,6.0,oral know bcg,37.0,64.0,70.0,oral,oral,DISEASE_OR_SYNDROME,bcg,bcg,GENE_OR_GENOME,known,know,know
3623,271.0,6.0,oral know vaccine,37.0,64.0,71.0,oral,oral,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,known,know,know
3624,271.0,6.0,oral know bcg-denmark,37.0,64.0,72.0,oral,oral,DISEASE_OR_SYNDROME,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3625,271.0,6.0,oral know vaccine,37.0,64.0,74.0,oral,oral,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,known,know,know
3626,271.0,6.0,oral know denmark,37.0,64.0,76.0,oral,oral,DISEASE_OR_SYNDROME,denmark,denmark,CHEMICAL,known,know,know
3627,271.0,6.0,oral know saline,37.0,64.0,78.0,oral,oral,DISEASE_OR_SYNDROME,saline,saline,CHEMICAL,known,know,know
3628,271.0,6.0,steroid know participant,39.0,64.0,68.0,steroids,steroid,CHEMICAL,participants,participant,GROUP,known,know,know
3629,271.0,6.0,steroid know bcg,39.0,64.0,70.0,steroids,steroid,CHEMICAL,bcg,bcg,GENE_OR_GENOME,known,know,know
3630,271.0,6.0,steroid know vaccine,39.0,64.0,71.0,steroids,steroid,CHEMICAL,vaccine,vaccine,CHEMICAL,known,know,know
3631,271.0,6.0,steroid know bcg-denmark,39.0,64.0,72.0,steroids,steroid,CHEMICAL,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3632,271.0,6.0,steroid know vaccine,39.0,64.0,74.0,steroids,steroid,CHEMICAL,vaccines,vaccine,CHEMICAL,known,know,know
3633,271.0,6.0,steroid know denmark,39.0,64.0,76.0,steroids,steroid,CHEMICAL,denmark,denmark,CHEMICAL,known,know,know
3634,271.0,6.0,steroid know saline,39.0,64.0,78.0,steroids,steroid,CHEMICAL,saline,saline,CHEMICAL,known,know,know
3635,271.0,6.0,prednisone know participant,45.0,64.0,68.0,prednisone,prednisone,CHEMICAL,participants,participant,GROUP,known,know,know
3636,271.0,6.0,prednisone know bcg,45.0,64.0,70.0,prednisone,prednisone,CHEMICAL,bcg,bcg,GENE_OR_GENOME,known,know,know
3637,271.0,6.0,prednisone know vaccine,45.0,64.0,71.0,prednisone,prednisone,CHEMICAL,vaccine,vaccine,CHEMICAL,known,know,know
3638,271.0,6.0,prednisone know bcg-denmark,45.0,64.0,72.0,prednisone,prednisone,CHEMICAL,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3639,271.0,6.0,prednisone know vaccine,45.0,64.0,74.0,prednisone,prednisone,CHEMICAL,vaccines,vaccine,CHEMICAL,known,know,know
3640,271.0,6.0,prednisone know denmark,45.0,64.0,76.0,prednisone,prednisone,CHEMICAL,denmark,denmark,CHEMICAL,known,know,know
3641,271.0,6.0,prednisone know saline,45.0,64.0,78.0,prednisone,prednisone,CHEMICAL,saline,saline,CHEMICAL,known,know,know
3642,271.0,6.0,solid know participant,52.0,64.0,68.0,solid,solid,DISEASE_OR_SYNDROME,participants,participant,GROUP,known,know,know
3643,271.0,6.0,solid know bcg,52.0,64.0,70.0,solid,solid,DISEASE_OR_SYNDROME,bcg,bcg,GENE_OR_GENOME,known,know,know
3644,271.0,6.0,solid know vaccine,52.0,64.0,71.0,solid,solid,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,known,know,know
3645,271.0,6.0,solid know bcg-denmark,52.0,64.0,72.0,solid,solid,DISEASE_OR_SYNDROME,bcg-denmark,bcg-denmark,GENE_OR_GENOME,known,know,know
3646,271.0,6.0,solid know vaccine,52.0,64.0,74.0,solid,solid,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,known,know,know
3647,271.0,6.0,solid know denmark,52.0,64.0,76.0,solid,solid,DISEASE_OR_SYNDROME,denmark,denmark,CHEMICAL,known,know,know
3648,271.0,6.0,solid know saline,52.0,64.0,78.0,solid,solid,DISEASE_OR_SYNDROME,saline,saline,CHEMICAL,known,know,know
3649,274.0,2.0,vaccinee show wh1 strain,1.0,2.0,9.0,vaccinees,vaccinee,CHEMICAL,wh1 strain,wh1 strain,GENE_OR_GENOME,show,show,show
3650,276.0,0.0,respiratory syndrome improve sars-cov-2,3.0,6.0,7.0,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,sars-cov-2,sars-cov-2,CORONAVIRUS,can improve,improve,improve
3651,276.0,0.0,respiratory syndrome improve corona,3.0,6.0,10.0,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,corona,corona,CORONAVIRUS,can improve,improve,improve
3652,276.0,0.0,respiratory syndrome improve covid-19,3.0,6.0,14.0,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,can improve,improve,improve
3653,276.0,0.0,coronavirus improve sars-cov-2,5.0,6.0,7.0,coronavirus,coronavirus,CORONAVIRUS,sars-cov-2,sars-cov-2,CORONAVIRUS,can improve,improve,improve
3654,276.0,0.0,coronavirus improve corona,5.0,6.0,10.0,coronavirus,coronavirus,CORONAVIRUS,corona,corona,CORONAVIRUS,can improve,improve,improve
3655,276.0,0.0,coronavirus improve covid-19,5.0,6.0,14.0,coronavirus,coronavirus,CORONAVIRUS,covid-19,covid-19,CORONAVIRUS,can improve,improve,improve
3656,286.0,2.0,isolates collect hvga ermb,1.0,9.0,11.0,isolates,isolates,CHEMICAL,hvga ermb,hvga ermb,CHEMICAL,were collected,collect,collect
3657,286.0,2.0,isolates collect pi-2b,1.0,9.0,10.0,isolates,isolates,CHEMICAL,pi-2b,pi-2b,CHEMICAL,were collected,collect,collect
3658,286.0,2.0,isolates collect lnub,1.0,9.0,14.0,isolates,isolates,CHEMICAL,lnub,lnub,CHEMICAL,were collected,collect,collect
3659,286.0,2.0,capsular collect hvga ermb,5.0,9.0,11.0,capsular,capsular,TISSUE,hvga ermb,hvga ermb,CHEMICAL,were collected,collect,collect
3660,286.0,2.0,capsular collect pi-2b,5.0,9.0,10.0,capsular,capsular,TISSUE,pi-2b,pi-2b,CHEMICAL,were collected,collect,collect
3661,286.0,2.0,capsular collect lnub,5.0,9.0,14.0,capsular,capsular,TISSUE,lnub,lnub,CHEMICAL,were collected,collect,collect
3662,288.0,3.0,lymph nodes test 20 -,5.0,9.0,17.0,lymph nodes,lymph nodes,TISSUE,20 -,20 -,CARDINAL,was analyzed,analyze,test
3663,288.0,3.0,lymph nodes test patient,5.0,9.0,12.0,lymph nodes,lymph nodes,TISSUE,patients,patient,GROUP,was analyzed,analyze,test
3664,288.0,3.0,lymph nodes test 173,5.0,9.0,19.0,lymph nodes,lymph nodes,TISSUE,173,173,CARDINAL,was analyzed,analyze,test
3665,288.0,3.0,fdg test 20 -,1.0,9.0,17.0,fdg,fdg,CHEMICAL,20 -,20 -,CARDINAL,was analyzed,analyze,test
3666,288.0,3.0,fdg test patient,1.0,9.0,12.0,fdg,fdg,CHEMICAL,patients,patient,GROUP,was analyzed,analyze,test
3667,288.0,3.0,fdg test 173,1.0,9.0,19.0,fdg,fdg,CHEMICAL,173,173,CARDINAL,was analyzed,analyze,test
3668,288.0,3.0,petct test 20 -,2.0,9.0,17.0,petct,petct,CHEMICAL,20 -,20 -,CARDINAL,was analyzed,analyze,test
3669,288.0,3.0,petct test patient,2.0,9.0,12.0,petct,petct,CHEMICAL,patients,patient,GROUP,was analyzed,analyze,test
3670,288.0,3.0,petct test 173,2.0,9.0,19.0,petct,petct,CHEMICAL,173,173,CARDINAL,was analyzed,analyze,test
3671,288.0,3.0,vaccine test 20 -,8.0,9.0,17.0,vaccine,vaccine,CHEMICAL,20 -,20 -,CARDINAL,was analyzed,analyze,test
3672,288.0,3.0,vaccine test patient,8.0,9.0,12.0,vaccine,vaccine,CHEMICAL,patients,patient,GROUP,was analyzed,analyze,test
3673,288.0,3.0,vaccine test 173,8.0,9.0,19.0,vaccine,vaccine,CHEMICAL,173,173,CARDINAL,was analyzed,analyze,test
3674,288.0,3.0,lymph nodes evaluate 173,5.0,18.0,19.0,lymph nodes,lymph nodes,TISSUE,173,173,CARDINAL,was evaluated,evaluate,evaluate
3675,288.0,3.0,20 - evaluate 173,17.0,18.0,19.0,20 -,20 -,CARDINAL,173,173,CARDINAL,was evaluated,evaluate,evaluate
3676,288.0,3.0,fdg evaluate 173,1.0,18.0,19.0,fdg,fdg,CHEMICAL,173,173,CARDINAL,was evaluated,evaluate,evaluate
3677,288.0,3.0,petct evaluate 173,2.0,18.0,19.0,petct,petct,CHEMICAL,173,173,CARDINAL,was evaluated,evaluate,evaluate
3678,288.0,3.0,vaccine evaluate 173,8.0,18.0,19.0,vaccine,vaccine,CHEMICAL,173,173,CARDINAL,was evaluated,evaluate,evaluate
3679,288.0,3.0,injection evaluate 173,9.0,18.0,19.0,injection,injection,CHEMICAL,173,173,CARDINAL,was evaluated,evaluate,evaluate
3680,288.0,3.0,patient evaluate 173,12.0,18.0,19.0,patients,patient,GROUP,173,173,CARDINAL,was evaluated,evaluate,evaluate
3681,288.0,4.0,lymph nodes show 3990,1.0,6.0,11.0,lymph nodes,lymph nodes,TISSUE,3990,3990,CHEMICAL,showed,show,show
3682,288.0,4.0,patient show 3990,4.0,6.0,11.0,patients,patient,GROUP,3990,3990,CHEMICAL,showed,show,show
3683,288.0,10.0,axillary lymph induce vaccine,6.0,8.0,10.0,axillary lymph,axillary lymph,TISSUE,vaccine,vaccine,CHEMICAL,recommend carefully taking,take,induce
3684,288.0,10.0,axillary lymph induce injection,6.0,8.0,11.0,axillary lymph,axillary lymph,TISSUE,injection,injection,CHEMICAL,recommend carefully taking,take,induce
3685,288.0,10.0,axillary lymph induce 140,6.0,8.0,14.0,axillary lymph,axillary lymph,TISSUE,140,140,CARDINAL,recommend carefully taking,take,induce
3686,288.0,10.0,axillary lymph induce patient,6.0,8.0,16.0,axillary lymph,axillary lymph,TISSUE,patients,patient,GROUP,recommend carefully taking,take,induce
3687,288.0,10.0,axillary lymph induce covid-19,6.0,8.0,17.0,axillary lymph,axillary lymph,TISSUE,covid-19,covid-19,CORONAVIRUS,recommend carefully taking,take,induce
3688,288.0,10.0,petct induce vaccine,3.0,8.0,10.0,petct,petct,CHEMICAL,vaccine,vaccine,CHEMICAL,recommend carefully taking,take,induce
3689,288.0,10.0,petct induce injection,3.0,8.0,11.0,petct,petct,CHEMICAL,injection,injection,CHEMICAL,recommend carefully taking,take,induce
3690,288.0,10.0,petct induce 140,3.0,8.0,14.0,petct,petct,CHEMICAL,140,140,CARDINAL,recommend carefully taking,take,induce
3691,288.0,10.0,petct induce patient,3.0,8.0,16.0,petct,petct,CHEMICAL,patients,patient,GROUP,recommend carefully taking,take,induce
3692,288.0,10.0,petct induce covid-19,3.0,8.0,17.0,petct,petct,CHEMICAL,covid-19,covid-19,CORONAVIRUS,recommend carefully taking,take,induce
3693,290.0,8.0,meta-regression associate p 0208,0.0,3.0,5.0,meta-regression,meta-regression,DISEASE_OR_SYNDROME,p 0208,p 0208,GENE_OR_GENOME,was associated,associate,associate
3694,290.0,8.0,meta-regression associate cd4 cell,0.0,3.0,7.0,meta-regression,meta-regression,DISEASE_OR_SYNDROME,cd4 cell,cd4 cell,GENE_OR_GENOME,was associated,associate,associate
3695,290.0,8.0,meta-regression associate 0353,0.0,3.0,11.0,meta-regression,meta-regression,DISEASE_OR_SYNDROME,0353,0353,CARDINAL,was associated,associate,associate
3696,291.0,11.0,convalescent test respiratory syndrome,1.0,4.0,14.0,convalescent,convalescent,ORGANISM,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,should be examined,examine,test
3697,291.0,11.0,convalescent test vaccine,1.0,4.0,6.0,convalescent,convalescent,ORGANISM,vaccine,vaccine,CHEMICAL,should be examined,examine,test
3698,291.0,11.0,convalescent test coronavirus,1.0,4.0,16.0,convalescent,convalescent,ORGANISM,coronavirus,coronavirus,CORONAVIRUS,should be examined,examine,test
3699,291.0,11.0,convalescent test covid-19,1.0,4.0,19.0,convalescent,convalescent,ORGANISM,covid-19,covid-19,CORONAVIRUS,should be examined,examine,test
3700,291.0,11.0,plasma test respiratory syndrome,2.0,4.0,14.0,plasma,plasma,BODY_SUBSTANCE,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,should be examined,examine,test
3701,291.0,11.0,plasma test vaccine,2.0,4.0,6.0,plasma,plasma,BODY_SUBSTANCE,vaccine,vaccine,CHEMICAL,should be examined,examine,test
3702,291.0,11.0,plasma test coronavirus,2.0,4.0,16.0,plasma,plasma,BODY_SUBSTANCE,coronavirus,coronavirus,CORONAVIRUS,should be examined,examine,test
3703,291.0,11.0,plasma test covid-19,2.0,4.0,19.0,plasma,plasma,BODY_SUBSTANCE,covid-19,covid-19,CORONAVIRUS,should be examined,examine,test
3704,291.0,11.0,convalescent improve respiratory syndrome,1.0,2.0,14.0,convalescent,convalescent,ORGANISM,respiratory syndrome,respiratory syndrome,DISEASE_OR_SYNDROME,improve,improve,improve
3705,291.0,11.0,convalescent improve vaccine,1.0,2.0,6.0,convalescent,convalescent,ORGANISM,vaccine,vaccine,CHEMICAL,improve,improve,improve
3706,291.0,11.0,convalescent improve coronavirus,1.0,2.0,16.0,convalescent,convalescent,ORGANISM,coronavirus,coronavirus,CORONAVIRUS,improve,improve,improve
3707,291.0,11.0,convalescent improve covid-19,1.0,2.0,19.0,convalescent,convalescent,ORGANISM,covid-19,covid-19,CORONAVIRUS,improve,improve,improve
3708,300.0,0.0,vaccine match b cell,2.0,3.0,12.0,vaccines,vaccine,CHEMICAL,b cell,b cell,CELL,have been granted,grant,match
3709,300.0,0.0,vaccine match toxicity,2.0,3.0,7.0,vaccines,vaccine,CHEMICAL,toxicity,toxicity,DISEASE_OR_SYNDROME,have been granted,grant,match
3710,300.0,0.0,vaccine match patient,2.0,3.0,8.0,vaccines,vaccine,CHEMICAL,patients,patient,GROUP,have been granted,grant,match
3711,300.0,0.0,vaccine match immunodeficiency,2.0,3.0,9.0,vaccines,vaccine,CHEMICAL,immunodeficiency,immunodeficiency,DISEASE_OR_SYNDROME,have been granted,grant,match
3712,300.0,0.0,vaccine match malignancy,2.0,3.0,14.0,vaccines,vaccine,CHEMICAL,malignancy,malignancy,DISEASE_OR_SYNDROME,have been granted,grant,match
3713,300.0,1.0,vaccine test solid organ,7.0,9.0,11.0,vaccines,vaccine,CHEMICAL,solid organ,solid organ,DISEASE_OR_SYNDROME,systematically studied,study,test
3714,300.0,1.0,vaccine test hematologic,7.0,9.0,10.0,vaccines,vaccine,CHEMICAL,hematologic,hematologic,DISEASE_OR_SYNDROME,systematically studied,study,test
3715,300.0,1.0,vaccine test malignancy,7.0,9.0,13.0,vaccines,vaccine,CHEMICAL,malignancies,malignancy,DISEASE_OR_SYNDROME,systematically studied,study,test
3716,300.0,1.0,covid-19 test solid organ,8.0,9.0,11.0,covid-19,covid-19,CORONAVIRUS,solid organ,solid organ,DISEASE_OR_SYNDROME,systematically studied,study,test
3717,300.0,1.0,covid-19 test hematologic,8.0,9.0,10.0,covid-19,covid-19,CORONAVIRUS,hematologic,hematologic,DISEASE_OR_SYNDROME,systematically studied,study,test
3718,300.0,1.0,covid-19 test malignancy,8.0,9.0,13.0,covid-19,covid-19,CORONAVIRUS,malignancies,malignancy,DISEASE_OR_SYNDROME,systematically studied,study,test
3719,300.0,2.0,patient evaluate solid organ,5.0,7.0,18.0,patients,patient,GROUP,solid organ,solid organ,DISEASE_OR_SYNDROME,evaluate,evaluate,evaluate
3720,300.0,2.0,patient evaluate nhl,5.0,7.0,16.0,patients,patient,GROUP,nhl,nhl,GENE_OR_GENOME,evaluate,evaluate,evaluate
3721,300.0,6.0,910 report organ malignancy,4.0,9.0,20.0,910,910,CARDINAL,organ malignancy,organ malignancy,DISEASE_OR_SYNDROME,reported,report,report
3722,300.0,6.0,910 report patient,4.0,9.0,10.0,910,910,CARDINAL,patients,patient,GROUP,reported,report,report
3723,300.0,6.0,910 report 611,4.0,9.0,12.0,910,910,CARDINAL,611,611,CARDINAL,reported,report,report
3724,300.0,6.0,910 report 541,4.0,9.0,13.0,910,910,CARDINAL,541,541,CARDINAL,reported,report,report
3725,300.0,6.0,910 report patient,4.0,9.0,14.0,910,910,CARDINAL,patients,patient,GROUP,reported,report,report
3726,300.0,6.0,910 report nhl,4.0,9.0,15.0,910,910,CARDINAL,nhl,nhl,ORG,reported,report,report
3727,300.0,6.0,910 report 809,4.0,9.0,17.0,910,910,CARDINAL,809,809,CARDINAL,reported,report,report
3728,300.0,6.0,910 report patient,4.0,9.0,18.0,910,910,CARDINAL,patients,patient,GROUP,reported,report,report
3729,300.0,6.0,910 report solid,4.0,9.0,19.0,910,910,CARDINAL,solid,solid,DISEASE_OR_SYNDROME,reported,report,report
3730,300.0,6.0,patient report organ malignancy,6.0,9.0,20.0,patients,patient,GROUP,organ malignancy,organ malignancy,DISEASE_OR_SYNDROME,reported,report,report
3731,300.0,6.0,patient report 611,6.0,9.0,12.0,patients,patient,GROUP,611,611,CARDINAL,reported,report,report
3732,300.0,6.0,patient report 541,6.0,9.0,13.0,patients,patient,GROUP,541,541,CARDINAL,reported,report,report
3733,300.0,6.0,patient report nhl,6.0,9.0,15.0,patients,patient,GROUP,nhl,nhl,ORG,reported,report,report
3734,300.0,6.0,patient report 809,6.0,9.0,17.0,patients,patient,GROUP,809,809,CARDINAL,reported,report,report
3735,300.0,6.0,patient report solid,6.0,9.0,19.0,patients,patient,GROUP,solid,solid,DISEASE_OR_SYNDROME,reported,report,report
3736,300.0,10.0,patient reduce chemotherapy,1.0,3.0,6.0,patients,patient,GROUP,chemotherapy,chemotherapy,CHEMICAL,reduced,reduce,reduce
3737,300.0,10.0,patient reduce p0320,1.0,3.0,11.0,patients,patient,GROUP,p0320,p0320,GENE_OR_GENOME,reduced,reduce,reduce
3738,300.0,10.0,patient reduce immunotherapy,1.0,3.0,12.0,patients,patient,GROUP,immunotherapy,immunotherapy,IMMUNE_RESPONSE,reduced,reduce,reduce
3739,300.0,10.0,patient reduce 457,1.0,3.0,13.0,patients,patient,GROUP,457,457,CARDINAL,reduced,reduce,reduce
3740,300.0,10.0,patient reduce p0169,1.0,3.0,17.0,patients,patient,GROUP,p0169,p0169,DISEASE_OR_SYNDROME,reduced,reduce,reduce
3741,300.0,10.0,patient reduce endocrine,1.0,3.0,18.0,patients,patient,GROUP,endocrine,endocrine,DISEASE_OR_SYNDROME,reduced,reduce,reduce
3742,300.0,10.0,solid reduce chemotherapy,2.0,3.0,6.0,solid,solid,DISEASE_OR_SYNDROME,chemotherapy,chemotherapy,CHEMICAL,reduced,reduce,reduce
3743,300.0,10.0,solid reduce p0320,2.0,3.0,11.0,solid,solid,DISEASE_OR_SYNDROME,p0320,p0320,GENE_OR_GENOME,reduced,reduce,reduce
3744,300.0,10.0,solid reduce immunotherapy,2.0,3.0,12.0,solid,solid,DISEASE_OR_SYNDROME,immunotherapy,immunotherapy,IMMUNE_RESPONSE,reduced,reduce,reduce
3745,300.0,10.0,solid reduce 457,2.0,3.0,13.0,solid,solid,DISEASE_OR_SYNDROME,457,457,CARDINAL,reduced,reduce,reduce
3746,300.0,10.0,solid reduce p0169,2.0,3.0,17.0,solid,solid,DISEASE_OR_SYNDROME,p0169,p0169,DISEASE_OR_SYNDROME,reduced,reduce,reduce
3747,300.0,10.0,solid reduce endocrine,2.0,3.0,18.0,solid,solid,DISEASE_OR_SYNDROME,endocrine,endocrine,DISEASE_OR_SYNDROME,reduced,reduce,reduce
3748,300.0,16.0,patient include organ malignancies,0.0,10.0,13.0,patients,patient,GROUP,organ malignancies,organ malignancies,DISEASE_OR_SYNDROME,including,include,include
3749,300.0,16.0,patient include solid,0.0,10.0,12.0,patients,patient,GROUP,solid,solid,DISEASE_OR_SYNDROME,including,include,include
3750,300.0,16.0,covid-19 include organ malignancies,7.0,10.0,13.0,covid-19,covid-19,CORONAVIRUS,organ malignancies,organ malignancies,DISEASE_OR_SYNDROME,including,include,include
3751,300.0,16.0,covid-19 include solid,7.0,10.0,12.0,covid-19,covid-19,CORONAVIRUS,solid,solid,DISEASE_OR_SYNDROME,including,include,include
3752,300.0,16.0,patient include organ malignancies,9.0,10.0,13.0,patients,patient,GROUP,organ malignancies,organ malignancies,DISEASE_OR_SYNDROME,including,include,include
3753,300.0,16.0,patient include solid,9.0,10.0,12.0,patients,patient,GROUP,solid,solid,DISEASE_OR_SYNDROME,including,include,include
3754,300.0,16.0,patient receive organ malignancies,0.0,12.0,13.0,patients,patient,GROUP,organ malignancies,organ malignancies,DISEASE_OR_SYNDROME,receiving,receive,receive
